variable_name,display_name,source_section,cbms_item,practical_type,code,label,source_document,source_page,mapping_basis,observed_in_current_raw,review_status,notes
J03_ATE_FEW_FOOD,Ate Only a Few Kinds of Food,J,J03,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J04_SKIPPED_MEAL,Had to Skip a Meal,J,J04,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J04_SKIPPED_MEAL,Had to Skip a Meal,J,J04,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J04_SKIPPED_MEAL,Had to Skip a Meal,J,J04,yes_no_code,8,Don't Know,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J04_SKIPPED_MEAL,Had to Skip a Meal,J,J04,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J05_ATE_LESS,Ate Less Than They Thought They Should,J,J05,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J05_ATE_LESS,Ate Less Than They Thought They Should,J,J05,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J05_ATE_LESS,Ate Less Than They Thought They Should,J,J05,yes_no_code,8,Don't Know,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J05_ATE_LESS,Ate Less Than They Thought They Should,J,J05,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J06_RAN_OUT_OF_FOOD,Ran Out of Food,J,J06,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J06_RAN_OUT_OF_FOOD,Ran Out of Food,J,J06,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J06_RAN_OUT_OF_FOOD,Ran Out of Food,J,J06,yes_no_code,8,Don't Know,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J06_RAN_OUT_OF_FOOD,Ran Out of Food,J,J06,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J07_HUNGRY,Hungry but Did Not Eat,J,J07,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J07_HUNGRY,Hungry but Did Not Eat,J,J07,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J07_HUNGRY,Hungry but Did Not Eat,J,J07,yes_no_code,8,Don't Know,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J07_HUNGRY,Hungry but Did Not Eat,J,J07,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J08_NOT_EATEN_WHOLE_DAY,Did Not Eat for a Whole Day during the Past 12 Months,J,J08,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J08_NOT_EATEN_WHOLE_DAY,Did Not Eat for a Whole Day during the Past 12 Months,J,J08,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J08_NOT_EATEN_WHOLE_DAY,Did Not Eat for a Whole Day during the Past 12 Months,J,J08,yes_no_code,8,Don't Know,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J08_NOT_EATEN_WHOLE_DAY,Did Not Eat for a Whole Day during the Past 12 Months,J,J08,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J09_NOT_EATEN_WHOLE_DAY_PAST_3_MONTHS,Did Not Eat for a Whole Day during the Past 3 Months,J,J09,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J09_NOT_EATEN_WHOLE_DAY_PAST_3_MONTHS,Did Not Eat for a Whole Day during the Past 3 Months,J,J09,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
J09_NOT_EATEN_WHOLE_DAY_PAST_3_MONTHS,Did Not Eat for a Whole Day during the Past 3 Months,J,J09,yes_no_code,8,Don't Know,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
J09_NOT_EATEN_WHOLE_DAY_PAST_3_MONTHS,Did Not Eat for a Whole Day during the Past 3 Months,J,J09,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,No,verified,
K03_C_SAVING_FOR_EMERGENCIES,Saving for emergencies,K,K03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
K03_C_SAVING_FOR_EMERGENCIES,Saving for emergencies,K,K03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
K03_D_SAVING_FOR_BUSINESS,Saving for opening or expansion of business,K,K03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
K03_D_SAVING_FOR_BUSINESS,Saving for opening or expansion of business,K,K03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
K03_Q_FOR_RECEIVING_PENSION,For receiving pension,K,K03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
K03_Q_FOR_RECEIVING_PENSION,For receiving pension,K,K03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
K03_T_FOR_BUSINESS_OPERATIONS,For business operations,K,K03,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
K03_T_FOR_BUSINESS_OPERATIONS,For business operations,K,K03,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,23,official_questionnaire,Yes,verified,
K04_PRESENCE_OF_SAVINGS,Presence of savings,K,K04,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K04_PRESENCE_OF_SAVINGS,Presence of savings,K,K04,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K06_A_EARN_JUST_ENOUGH,Earn just enough / No extra money,K,K06,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K06_A_EARN_JUST_ENOUGH,Earn just enough / No extra money,K,K06,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K06_B_NO_STABLE_SOURCE_OF_INCOME,Unemployment / no stable source of income,K,K06,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K06_B_NO_STABLE_SOURCE_OF_INCOME,Unemployment / no stable source of income,K,K06,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K06_C_USED_FOR_EMERGENCY,"Used for emergency, house repair, events, purchases, and business / entrepreneurial activities",K,K06,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K06_C_USED_FOR_EMERGENCY,"Used for emergency, house repair, events, purchases, and business / entrepreneurial activities",K,K06,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K07_LOANS,Presence of outstanding loan/s,K,K07,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K07_LOANS,Presence of outstanding loan/s,K,K07,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K07_LOANS,Presence of outstanding loan/s,K,K07,yes_no_code,8,Don't Know,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K07_LOANS,Presence of outstanding loan/s,K,K07,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K09_A_LOAN_FOR_BUSINESS,Business / entrepreneurial activities,K,K09,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K09_A_LOAN_FOR_BUSINESS,Business / entrepreneurial activities,K,K09,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K09_A_LOAN_FOR_BUSINESS,Business / entrepreneurial activities,K,K09,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K09_D_LOAN_FOR_MEDICAL_NEEDS,Medical needs,K,K09,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K09_D_LOAN_FOR_MEDICAL_NEEDS,Medical needs,K,K09,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K09_D_LOAN_FOR_MEDICAL_NEEDS,Medical needs,K,K09,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K09_E_LOAN_FOR_DAILY_NEEDS,Daily needs,K,K09,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K09_E_LOAN_FOR_DAILY_NEEDS,Daily needs,K,K09,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K09_E_LOAN_FOR_DAILY_NEEDS,Daily needs,K,K09,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K09_H_LOAN_FOR_PAYMENT_FOR_ANOTHER_LOAN,Payment for another loan,K,K09,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K09_H_LOAN_FOR_PAYMENT_FOR_ANOTHER_LOAN,Payment for another loan,K,K09,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K09_H_LOAN_FOR_PAYMENT_FOR_ANOTHER_LOAN,Payment for another loan,K,K09,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K10_C_HEALTH_INSURANCE,Health insurance,K,K10,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_C_HEALTH_INSURANCE,Health insurance,K,K10,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_C_HEALTH_INSURANCE,Health insurance,K,K10,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K10_G_MICROINSURANCE,Microinsurance,K,K10,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_G_MICROINSURANCE,Microinsurance,K,K10,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_G_MICROINSURANCE,Microinsurance,K,K10,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K10_H_CROP_INSURANCE,Crop insurance,K,K10,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_H_CROP_INSURANCE,Crop insurance,K,K10,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_H_CROP_INSURANCE,Crop insurance,K,K10,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K10_I_LIVESTOCK_AND_POULTRY_INSURANCE,Livestock and poultry insurance,K,K10,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_I_LIVESTOCK_AND_POULTRY_INSURANCE,Livestock and poultry insurance,K,K10,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_I_LIVESTOCK_AND_POULTRY_INSURANCE,Livestock and poultry insurance,K,K10,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
K10_J_FISHERIES_INSURANCE,Fisheries insurance,K,K10,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_J_FISHERIES_INSURANCE,Fisheries insurance,K,K10,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,Yes,verified,
K10_J_FISHERIES_INSURANCE,Fisheries insurance,K,K10,yes_no_code,9,Prefer Not to Answer,2022 CBMS Household Profile Questionnaire,24,official_questionnaire,No,verified,
L06_WITH_MEMBER_CURRENTLY_PREGNANT,With Currently Pregnant Household Members,L,L06,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L06_WITH_MEMBER_CURRENTLY_PREGNANT,With Currently Pregnant Household Members,L,L06,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L08_WITH_MEMBER_CURRENTLY_BREASTFEEDING,With currently lactating/breastfeeding mothers,L,L08,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L08_WITH_MEMBER_CURRENTLY_BREASTFEEDING,With currently lactating/breastfeeding mothers,L,L08,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L10_WITH_CHILD_DIED,With former household member/s 0-5 years old who died,L,L10,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L10_WITH_CHILD_DIED,With former household member/s 0-5 years old who died,L,L10,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L15_WITH_PWD_MEMBER,With member who is a Person with Disability,L,L15,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L15_WITH_PWD_MEMBER,With member who is a Person with Disability,L,L15,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L17_A_VISUAL_DISABILITY,Visual Disability,L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_A_VISUAL_DISABILITY,Visual Disability,L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_B_DEAF_OR_HARD_OF_HEARING,Deaf or Hard of Hearing,L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_B_DEAF_OR_HARD_OF_HEARING,Deaf or Hard of Hearing,L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_C_INTELLECTUAL_DISABILITY,Intellectual Disability,L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_C_INTELLECTUAL_DISABILITY,Intellectual Disability,L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_D_LEARNING_DISABILITY,Learning Disability,L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_D_LEARNING_DISABILITY,Learning Disability,L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_E_MENTAL_DISABILITY,Mental Disability,L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_E_MENTAL_DISABILITY,Mental Disability,L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_F_PHYSICAL_DISABILITY_ORTHOPEDIC,Physical Disability (Orthopedic),L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_F_PHYSICAL_DISABILITY_ORTHOPEDIC,Physical Disability (Orthopedic),L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_G_PSYCHOSOCIAL_DISABILITY,Psychosocial Disability,L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_G_PSYCHOSOCIAL_DISABILITY,Psychosocial Disability,L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_H_SPEECH_AND_LANGUAGE_IMPAIREMENT,Speech and Language Impairement,L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_H_SPEECH_AND_LANGUAGE_IMPAIREMENT,Speech and Language Impairement,L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_Z_OTHER_DISABILITY,Other disabilities,L,L17,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L17_Z_OTHER_DISABILITY,Other disabilities,L,L17,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,synthetic_flattening_of_questionnaire_option,Yes,verified,The questionnaire records disability types using A-H/Z codes; this synthetic CSV stores each selected type as a separate Yes/No indicator column.
L18_A_VISUAL_DISABILITY_DIAGNOSED,Diagnosed Visual Disability,L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_A_VISUAL_DISABILITY_DIAGNOSED,Diagnosed Visual Disability,L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_B_DEAF_OR_HARD_OF_HEARING_DIAGNOSED,Diagnosed Deaf or Hard of Hearing,L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_B_DEAF_OR_HARD_OF_HEARING_DIAGNOSED,Diagnosed Deaf or Hard of Hearing,L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_C_INTELLECTUAL_DISABILITY_DIAGNOSED,Diagnosed Intellectual Disability,L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_C_INTELLECTUAL_DISABILITY_DIAGNOSED,Diagnosed Intellectual Disability,L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_D_LEARNING_DISABILITY_DIAGNOSED,Diagnosed Learning Disability,L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_D_LEARNING_DISABILITY_DIAGNOSED,Diagnosed Learning Disability,L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_E_MENTAL_DISABILITY_DIAGNOSED,Diagnosed Mental Disability,L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_E_MENTAL_DISABILITY_DIAGNOSED,Diagnosed Mental Disability,L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_F_PHYSICAL_DISABILITY_DIAGNOSED,Diagnosed Physical Disability (Orthopedic),L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_F_PHYSICAL_DISABILITY_DIAGNOSED,Diagnosed Physical Disability (Orthopedic),L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_G_PSYCHOSOCIAL_DISABILITY_DIAGNOSED,Diagnosed Psychosocial Disability,L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_G_PSYCHOSOCIAL_DISABILITY_DIAGNOSED,Diagnosed Psychosocial Disability,L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_H_SPEECH_AND_LANGUAGE_IMPAIREMENT_DIAGNOSED,Diagnosed Speech And Language Impairement,L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_H_SPEECH_AND_LANGUAGE_IMPAIREMENT_DIAGNOSED,Diagnosed Speech And Language Impairement,L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_Z_OTHER_DISABILITY_DIAGNOSED,Other disabilities diagnosed by a doctor,L,L18,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L18_Z_OTHER_DISABILITY_DIAGNOSED,Other disabilities diagnosed by a doctor,L,L18,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,questionnaire_yes_no_mapped_to_flattened_disability_column,Yes,verified,The questionnaire asks whether the listed disability has been diagnosed by a doctor; the synthetic CSV aligns that Yes/No answer to each flattened disability-type column.
L19_WITH_CANCER_PATIENT_MEMBER,Presence of cancer patients,L,L19,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L19_WITH_CANCER_PATIENT_MEMBER,Presence of cancer patients,L,L19,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,25,official_questionnaire,Yes,verified,
L23_WITH_RARE_DISEASE_MEMBER,Presence of persons with rare disease,L,L23,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L23_WITH_RARE_DISEASE_MEMBER,Presence of persons with rare disease,L,L23,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L29_WITH_MEMBER_WHO_HAS_PWD_ID,PWD ID,L,L29,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L29_WITH_MEMBER_WHO_HAS_PWD_ID,PWD ID,L,L29,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L31_SHOWN_PWD_ID,PWD ID Shown,L,L31,yes_no_code,1,Yes,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L31_SHOWN_PWD_ID,PWD ID Shown,L,L31,yes_no_code,2,No,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,01,Visual Disability,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,02,Deaf or Hearing Disability,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
L32_TYPE_OF_DISABILITY_IN_PWD_ID,Type of Disability in PWD ID Shown,L,L32,coded_category,03,Intellectual Disability,2022 CBMS Household Profile Questionnaire,26,official_questionnaire,Yes,verified,
